time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
45.068123,-0.9047,-0.5599,0.9135,1.402
45.072747,-0.8965,-0.4774,1.0751,1.479
45.078538,-0.8984,-0.4623,1.2435,1.602
45.083134,-0.8821,-0.4547,1.4116,1.726
45.086861,-0.8885,-0.4043,1.5579,1.838
45.091666,-0.9105,-0.3734,1.7160,1.978
45.096347,-0.9334,-0.2926,1.8188,2.065
45.103027,-0.9782,-0.2196,1.8759,2.127
45.106160,-1.0374,-0.1399,1.9304,2.196
45.110151,-1.0629,-0.0510,1.9199,2.195
45.116432,-1.0495,-0.0005,1.8109,2.093
45.119627,-1.0357,0.0598,1.6773,1.972
45.124689,-0.9906,0.0729,1.5596,1.849
45.129736,-0.9408,0.1060,1.4075,1.696
45.144962,-0.8987,0.1189,1.2639,1.555
45.145454,-0.9193,0.1500,1.1383,1.471
45.145634,-0.9505,0.2165,1.0328,1.420
45.147939,-1.0258,0.2370,0.9570,1.423
45.158050,-1.0953,0.3072,0.9205,1.463
45.158510,-1.2071,0.3221,0.9304,1.558
45.162247,-1.3089,0.3699,0.9485,1.658
45.166992,-1.3584,0.3527,1.0469,1.751
45.171327,-1.4208,0.3465,1.1611,1.867
45.175707,-1.4343,0.2965,1.3152,1.968
45.180384,-1.4014,0.2714,1.4736,2.052
45.185549,-1.3628,0.2661,1.6317,2.143
45.190153,-1.3059,0.3065,1.7586,2.212
45.196205,-1.2729,0.3539,1.8305,2.258
45.199185,-1.2655,0.4412,1.8310,2.269
45.204052,-1.2573,0.5637,1.7745,2.247
45.209597,-1.2298,0.6735,1.6922,2.198
45.213762,-1.1740,0.7734,1.5457,2.089
45.221589,-1.1341,0.8518,1.3782,1.978
45.222628,-1.0770,0.9403,1.2155,1.877
45.227338,-1.0100,1.0420,1.0241,1.776
45.231977,-0.9403,1.0925,0.8801,1.689
45.238389,-0.8513,1.1021,0.7759,1.594
45.241298,-0.7503,1.0952,0.7257,1.513
45.245882,-0.6256,1.0270,0.7674,1.427
45.250450,-0.5230,0.9168,0.9128,1.395
45.255657,-0.4543,0.7862,1.1713,1.482
45.259935,-0.3550,0.6445,1.5215,1.690
45.264582,-0.2535,0.5009,1.9373,2.017
45.270035,-0.1447,0.3859,2.3974,2.433
45.275977,-0.0218,0.2892,2.8568,2.871
45.278516,0.1171,0.2171,3.4475,3.456
45.284340,0.3528,0.1569,4.0432,4.062
45.287883,0.6328,0.1054,4.6086,4.653
45.292504,0.9553,0.0947,5.2111,5.299
45.297315,1.2968,0.0546,5.6837,5.830
45.301876,1.6488,0.0177,6.0748,6.295
45.306501,1.9504,0.0138,6.3751,6.667
45.311304,2.2338,-0.0126,6.5609,6.931
45.315973,2.5357,-0.0500,6.6706,7.136
45.321087,2.8067,-0.1228,6.6327,7.203
45.326064,3.0230,-0.2310,6.4902,7.163
45.330348,3.2209,-0.3220,6.2338,7.024
45.343822,3.3910,-0.4075,5.8489,6.773
45.344368,3.4759,-0.4561,5.3332,6.382
45.344735,3.4564,-0.4600,4.7870,5.922
45.348642,3.3511,-0.4353,4.1599,5.359
45.353780,3.2217,-0.4027,3.4709,4.753
45.358830,3.0390,-0.3423,2.7627,4.121
45.363561,2.8313,-0.3009,2.0684,3.519
45.368126,2.6174,-0.2680,1.3877,2.975
45.372165,2.4757,-0.2692,0.7418,2.598
45.377652,2.3320,-0.2728,0.1638,2.354
45.382358,2.1910,-0.3236,-0.3778,2.247
45.386478,2.1197,-0.3711,-0.8642,2.319
45.390757,2.0587,-0.4270,-1.2954,2.470
45.395728,1.9747,-0.4576,-1.6887,2.638
45.403248,1.9084,-0.5011,-2.0296,2.831
45.405289,1.8839,-0.5169,-2.3377,3.046
45.410031,1.8557,-0.5071,-2.6056,3.239
45.416224,1.7999,-0.5412,-2.8456,3.410
45.418869,1.7736,-0.5185,-3.0290,3.548
45.423633,1.7480,-0.5228,-3.2037,3.687
45.428689,1.7043,-0.5518,-3.3458,3.795
45.433838,1.6737,-0.5791,-3.4482,3.876
45.439285,1.6325,-0.6002,-3.5324,3.937
45.442428,1.5762,-0.6462,-3.5985,3.981
45.446927,1.4932,-0.7078,-3.6654,4.021
45.460051,1.3979,-0.7445,-3.7428,4.064
45.460414,1.3194,-0.7945,-3.8139,4.113
45.461001,1.2026,-0.8269,-3.8833,4.149
45.466339,1.0616,-0.8870,-3.9441,4.180
45.470989,0.9007,-0.9318,-3.9768,4.183
45.476088,0.7363,-0.9540,-3.9959,4.174
45.480734,0.5390,-0.9681,-3.9893,4.140
45.485511,0.3945,-0.9596,-3.9880,4.121
45.489698,0.2285,-0.9595,-4.0017,4.121
45.495650,0.0572,-0.9127,-3.9586,4.063
45.498569,-0.0909,-0.8693,-3.9091,4.006
45.503748,-0.2402,-0.8008,-3.7908,3.882
45.508211,-0.3718,-0.7621,-3.6564,3.753
45.512361,-0.5025,-0.7080,-3.4819,3.589
45.517405,-0.5847,-0.6650,-3.3079,3.424
45.522780,-0.6516,-0.6168,-3.0959,3.223
45.527006,-0.6696,-0.5563,-2.8961,3.024
45.531424,-0.6456,-0.5053,-2.7084,2.830
45.551561,-0.6056,-0.4759,-2.5542,2.668
45.552089,-0.5445,-0.4230,-2.3903,2.488
45.552347,-0.4530,-0.3728,-2.2216,2.298
45.552692,-0.3618,-0.3110,-2.0624,2.117
45.557902,-0.2590,-0.2785,-1.9079,1.945
45.563904,-0.1656,-0.1938,-1.7844,1.803
45.564386,-0.0621,-0.1430,-1.7206,1.728
45.570358,0.0256,-0.0926,-1.6306,1.633
45.573937,0.0976,-0.0783,-1.5408,1.546
45.578654,0.1325,-0.0356,-1.4343,1.441
45.582562,0.1041,-0.0552,-1.3304,1.336
45.587329,0.0604,-0.0606,-1.2649,1.268
45.592721,-0.0247,-0.0587,-1.1878,1.189
45.597224,-0.1393,-0.0783,-1.1444,1.156
45.601563,-0.2833,-0.0833,-1.0799,1.120
45.606196,-0.4308,-0.1119,-1.0683,1.157
45.610869,-0.5894,-0.1184,-1.0117,1.177
45.615554,-0.7739,-0.1361,-0.9675,1.246
45.619930,-0.9228,-0.1362,-0.9071,1.301
45.624481,-1.0341,-0.1545,-0.8280,1.334
45.630432,-1.1633,-0.1478,-0.7304,1.381
45.640621,-1.2505,-0.1592,-0.5879,1.391
45.641094,-1.3319,-0.1341,-0.3956,1.396
45.644005,-1.4143,-0.1634,-0.2013,1.438
45.648000,-1.4811,-0.1807,0.0238,1.492
45.666859,-1.5320,-0.1957,0.2634,1.567
45.667474,-1.5649,-0.2136,0.5031,1.658
45.667757,-1.5823,-0.2060,0.7336,1.756
45.667948,-1.6205,-0.2307,0.9505,1.893
45.672131,-1.6459,-0.2402,1.1587,2.027
45.676139,-1.6535,-0.2180,1.3201,2.127
45.680527,-1.6815,-0.1929,1.4157,2.207
45.687580,-1.7035,-0.1628,1.5126,2.284
45.690208,-1.7152,-0.1061,1.6109,2.355
45.696157,-1.7072,-0.0277,1.6939,2.405
45.699468,-1.7252,0.0319,1.7233,2.439
45.705270,-1.7216,0.0751,1.7446,2.452
45.709449,-1.6965,0.1045,1.7338,2.428
45.713547,-1.6640,0.1466,1.6933,2.379
45.721958,-1.6192,0.2040,1.6706,2.335
45.722823,-1.5354,0.2770,1.5915,2.229
45.728226,-1.4600,0.3710,1.5011,2.127
45.732692,-1.4355,0.5123,1.4182,2.082
45.747616,-1.4545,0.6272,1.3308,2.069
45.747989,-1.4973,0.7664,1.2027,2.068
45.748130,-1.5278,0.9063,1.0837,2.081
45.752841,-1.5796,1.0568,0.9569,2.128
45.755714,-1.5974,1.1775,0.8102,2.144
45.760867,-1.6318,1.2831,0.7031,2.192
45.765641,-1.6114,1.3716,0.5805,2.194
45.771123,-1.4752,1.4076,0.4995,2.099
45.776502,-1.2961,1.3701,0.4430,1.937
45.779945,-1.0250,1.3267,0.4539,1.737
45.784683,-0.7248,1.2683,0.5246,1.552
45.788298,-0.4124,1.1905,0.7242,1.453
45.793130,-0.1687,1.0527,1.0548,1.500
45.798739,0.0151,0.9095,1.5093,1.762
45.804752,0.0864,0.7244,1.9898,2.119
45.807645,0.0527,0.5010,2.4657,2.517
45.811623,-0.0092,0.2428,2.9663,2.976
45.816266,-0.1619,-0.0227,3.3677,3.372
45.822073,-0.4489,-0.2797,3.6681,3.706
45.826326,-0.7856,-0.5458,3.8178,3.936
45.830275,-1.1745,-0.7619,3.7625,4.015
45.839563,-1.6378,-0.9811,3.5196,4.004
45.839981,-2.2219,-1.0936,3.1231,3.986
45.846255,-2.7091,-1.1184,2.6068,3.922
45.848930,-3.1282,-1.0430,2.0400,3.878
45.857457,-3.4725,-0.9215,1.4227,3.864
45.858377,-3.7087,-0.7603,0.8022,3.870
45.864105,-3.8485,-0.5919,0.2331,3.901
45.868226,-4.0133,-0.4154,-0.2540,4.043
45.872921,-4.1258,-0.2637,-0.5903,4.176
45.877206,-4.1636,-0.1385,-0.8192,4.246
45.881803,-4.1801,-0.0226,-0.8958,4.275
45.888169,-4.1449,0.0484,-0.8657,4.235
45.891790,-4.0749,0.0413,-0.7293,4.140
45.895844,-3.9048,-0.0127,-0.4601,3.932
45.903248,-3.6404,-0.1760,-0.0751,3.645
45.905734,-3.3181,-0.3629,0.3923,3.361
45.910467,-2.8977,-0.5831,0.8872,3.086
45.916624,-2.5494,-0.7846,1.4145,3.019
45.920961,-2.1781,-0.9940,1.9312,3.076
45.923861,-1.8752,-1.1330,2.4685,3.301
45.929518,-1.6252,-1.2287,3.0362,3.656
45.934280,-1.3836,-1.3655,3.5245,4.025
45.939993,-1.1559,-1.5084,3.9505,4.384
45.943265,-0.9528,-1.6341,4.2595,4.661
45.948364,-0.7876,-1.7578,4.4326,4.833
45.972568,-0.6481,-1.8966,4.4989,4.925
45.973310,-0.5776,-1.9744,4.4633,4.915
45.973648,-0.5763,-2.0131,4.3001,4.783
45.973960,-0.6762,-2.0510,4.0405,4.581
45.974213,-0.7928,-2.0354,3.6585,4.261
45.979789,-0.9327,-1.9635,3.2667,3.924
45.980260,-1.0832,-1.8996,2.8077,3.559
45.984933,-1.2217,-1.8382,2.3293,3.209
45.989515,-1.3516,-1.8195,1.8600,2.932
45.996401,-1.4092,-1.8189,1.4067,2.697
45.998587,-1.4663,-1.8193,0.9454,2.521
46.004561,-1.4773,-1.8372,0.5284,2.416
46.008633,-1.5257,-1.8674,0.1938,2.419
46.012819,-1.5321,-1.9002,-0.1474,2.445
46.017953,-1.5491,-1.9044,-0.4281,2.492
46.022306,-1.5501,-1.9156,-0.6893,2.559
46.027150,-1.5351,-1.9624,-0.9048,2.651
46.032718,-1.5065,-1.9801,-1.1201,2.728
46.045134,-1.5024,-1.9855,-1.3137,2.815
46.045684,-1.4488,-1.9640,-1.4714,2.850
46.045897,-1.3864,-1.9277,-1.6029,2.865
46.050276,-1.3510,-1.9123,-1.7248,2.908
46.064617,-1.2879,-1.8344,-1.8014,2.876
46.065111,-1.2519,-1.8231,-1.8756,2.900
46.065342,-1.2122,-1.7780,-1.9043,2.873
46.070229,-1.2095,-1.7399,-1.9926,2.909
46.073555,-1.2060,-1.6969,-1.9971,2.885
46.079773,-1.1924,-1.6537,-2.0181,2.869
46.083779,-1.2287,-1.6082,-2.0268,2.864
46.088640,-1.2193,-1.5364,-2.0733,2.854
46.091982,-1.2549,-1.4813,-2.1148,2.871
46.096795,-1.2304,-1.3927,-2.1415,2.835
46.104320,-1.1698,-1.3253,-2.1800,2.807
46.106217,-1.0490,-1.2430,-2.2017,2.737
46.111796,-0.8701,-1.1409,-2.2331,2.654
46.116655,-0.7236,-1.0211,-2.2673,2.590
46.121088,-0.5658,-0.9505,-2.2733,2.528
46.125400,-0.4179,-0.8118,-2.2633,2.441
46.129515,-0.2910,-0.7221,-2.2470,2.378
46.139652,-0.1323,-0.6048,-2.2126,2.298
46.140041,-0.0823,-0.5532,-2.1387,2.211
46.143626,-0.0429,-0.4381,-2.0565,2.103
46.148291,-0.0423,-0.3554,-1.9492,1.982
46.164492,-0.0374,-0.2858,-1.8599,1.882
46.164779,-0.0688,-0.2199,-1.7766,1.791
46.164985,-0.0888,-0.1527,-1.7065,1.716
46.167907,-0.1141,-0.0940,-1.6282,1.635
46.171851,-0.1450,-0.0413,-1.5366,1.544
46.176464,-0.1698,-0.0089,-1.4414,1.451
46.182044,-0.1579,0.0151,-1.2947,1.304
46.188093,-0.1960,0.0667,-1.1395,1.158
46.190868,-0.2461,0.0860,-1.0139,1.047
46.195447,-0.3178,0.1328,-0.8269,0.896
46.199714,-0.3131,0.1875,-0.6192,0.719
46.205268,-0.3563,0.2167,-0.4408,0.607
46.209600,-0.3586,0.2442,-0.1866,0.472
46.216137,-0.3511,0.2839,0.0743,0.458
46.221155,-0.2950,0.2948,0.3276,0.530
46.223071,-0.2590,0.3029,0.5972,0.718
46.228223,-0.2328,0.3388,0.7950,0.895
46.233444,-0.2421,0.3496,0.9521,1.043
46.240738,-0.2412,0.3471,1.0494,1.131
46.241635,-0.2471,0.3502,1.1326,1.211
46.246554,-0.2532,0.3755,1.1852,1.269
46.251773,-0.2794,0.3873,1.2122,1.303
46.260770,-0.3168,0.3640,1.1873,1.282
46.261198,-0.3682,0.3872,1.1179,1.239
46.266140,-0.4101,0.4235,1.0708,1.222
46.271713,-0.5122,0.4420,1.0388,1.240
46.275822,-0.6292,0.4619,0.9765,1.250
46.279633,-0.6846,0.5002,0.9317,1.260
46.283807,-0.8025,0.5472,0.8611,1.298
46.289640,-0.8728,0.6009,0.7886,1.321
46.294591,-0.9024,0.6279,0.6829,1.294
46.298477,-0.8723,0.6357,0.6013,1.236
46.304522,-0.8497,0.6697,0.5343,1.207
46.307446,-0.7869,0.6442,0.4768,1.123
46.312501,-0.6413,0.6456,0.4144,1.000
46.317228,-0.4468,0.7075,0.3853,0.921
46.321811,-0.1844,0.7728,0.3989,0.889
46.326076,0.0434,0.8225,0.4477,0.937
46.332261,0.2440,0.8302,0.5462,1.023
46.336215,0.3987,0.8387,0.6896,1.157
46.341503,0.5177,0.8119,0.8586,1.290
46.345180,0.6086,0.7593,1.0462,1.429
46.349675,0.6047,0.6806,1.2548,1.550
46.368084,0.5657,0.6352,1.4512,1.682
46.368527,0.5036,0.5583,1.6570,1.820
46.368943,0.4689,0.4616,1.8223,1.937
46.369309,0.4523,0.3710,1.9685,2.054
46.375950,0.4298,0.2769,2.0722,2.134
46.377992,0.3960,0.2005,2.1836,2.228
46.382173,0.3222,0.1630,2.2385,2.267
46.388600,0.1940,0.1642,2.2705,2.285
46.391533,0.0777,0.1750,2.3038,2.312
46.396061,0.0018,0.2481,2.3265,2.340
46.401700,-0.0491,0.2781,2.2863,2.304
46.405629,-0.0468,0.3130,2.2096,2.232
46.410855,-0.0370,0.3217,2.1084,2.133
46.416262,-0.0053,0.3786,1.9970,2.033
46.424091,0.0433,0.4072,1.8538,1.898
46.424616,0.1188,0.4463,1.6953,1.757
46.429241,0.2499,0.4624,1.5358,1.623
46.433620,0.4079,0.4753,1.3296,1.470
46.448189,0.6244,0.4473,1.0907,1.334
46.448624,0.8589,0.4576,0.8211,1.273
46.448802,1.0881,0.4496,0.5659,1.306
46.453746,1.2885,0.4690,0.3892,1.425
46.456993,1.4633,0.5400,0.2643,1.582
46.462219,1.5986,0.6463,0.1262,1.729
46.467195,1.6662,0.7331,0.0488,1.821
46.471960,1.7069,0.7910,0.0271,1.881
46.476155,1.7252,0.8037,0.0154,1.903
46.480194,1.7665,0.7115,0.0424,1.905
46.484909,1.8280,0.5814,0.1823,1.927
46.490042,1.8686,0.4370,0.3466,1.950
46.495941,1.8928,0.3020,0.5859,2.004
46.499978,1.8985,0.1710,0.8526,2.088
46.505867,1.8596,-0.0116,1.1015,2.161
46.508397,1.8099,-0.1745,1.3473,2.263
46.512778,1.7425,-0.3639,1.5951,2.390
46.517877,1.6474,-0.5274,1.8237,2.514
46.522577,1.5366,-0.6773,1.9927,2.606
46.527338,1.3837,-0.8066,2.1501,2.681
46.532482,1.2605,-0.9252,2.2291,2.723
46.540952,1.1172,-1.0116,2.2561,2.713
46.541641,1.0019,-1.0825,2.2024,2.651
46.545725,0.8906,-1.1859,2.1206,2.588
46.550257,0.7811,-1.3070,1.9868,2.503
46.558232,0.7114,-1.4148,1.7915,2.391
46.560854,0.6094,-1.5068,1.5611,2.254
46.564667,0.5059,-1.5684,1.2979,2.098
46.570477,0.4172,-1.6232,1.0018,1.953
46.575238,0.3022,-1.5969,0.7015,1.770
46.578934,0.2563,-1.5441,0.3969,1.615
46.582939,0.2244,-1.5032,0.0878,1.522
46.587975,0.1871,-1.4261,-0.2161,1.454
46.592524,0.2137,-1.3367,-0.5031,1.444
46.597270,0.2591,-1.2588,-0.7781,1.502
46.601769,0.3617,-1.1685,-1.0744,1.628
46.606533,0.4837,-1.0900,-1.3300,1.786
46.611436,0.5654,-1.0303,-1.5617,1.954
46.616778,0.6358,-0.9967,-1.7790,2.136
46.623698,0.6687,-0.9511,-1.9842,2.300
46.629526,0.6904,-0.9221,-2.1798,2.465
46.630092,0.6701,-0.8453,-2.3634,2.598
46.636398,0.6603,-0.7994,-2.5541,2.757
46.639251,0.5678,-0.7583,-2.7089,2.870
46.643861,0.4906,-0.7218,-2.8493,2.980
46.649480,0.4044,-0.6949,-2.9824,3.089
46.655570,0.3236,-0.6535,-3.1106,3.195
46.658288,0.2549,-0.6263,-3.2604,3.330
46.662504,0.1862,-0.6034,-3.3862,3.445
46.667385,0.1222,-0.6040,-3.5216,3.575
46.672065,0.0098,-0.5848,-3.6213,3.668
46.677263,-0.0842,-0.5456,-3.7069,3.748
46.681921,-0.1938,-0.5389,-3.7689,3.812
46.688183,-0.3120,-0.4832,-3.8289,3.872
46.691328,-0.4152,-0.4264,-3.8296,3.876
46.695924,-0.5226,-0.3802,-3.8237,3.878
46.700344,-0.6488,-0.3231,-3.7921,3.861
46.705875,-0.7511,-0.2792,-3.7085,3.794
46.709615,-0.8054,-0.2055,-3.5752,3.671
46.715567,-0.8548,-0.1309,-3.4090,3.517
46.719558,-0.8847,-0.0676,-3.2527,3.372
46.723704,-0.8638,0.0104,-3.0585,3.178
46.728403,-0.8323,0.0958,-2.8669,2.987
46.732744,-0.7830,0.1930,-2.6539,2.774
46.740786,-0.7373,0.2827,-2.4051,2.531
46.742155,-0.6809,0.4101,-2.1824,2.323
46.746817,-0.6065,0.5104,-1.9474,2.103
46.751847,-0.5305,0.6119,-1.7790,1.955
46.756397,-0.4602,0.7145,-1.5741,1.789
46.761188,-0.3983,0.8155,-1.3899,1.660
46.765891,-0.3593,0.9338,-1.2335,1.588
46.770743,-0.2720,1.0576,-1.0592,1.521
46.775876,-0.2112,1.1673,-0.8502,1.459
46.780001,-0.1626,1.2532,-0.6327,1.413
46.785121,-0.0953,1.3581,-0.4111,1.422
46.789460,0.0721,1.4699,-0.2858,1.499
46.794099,0.2536,1.5718,-0.1539,1.600
46.798313,0.4904,1.6805,-0.0345,1.751
46.803356,0.7447,1.7961,0.0532,1.945
46.807866,1.0053,1.8876,0.1067,2.141
46.812926,1.2468,1.9623,0.1282,2.328
46.818163,1.4871,2.0205,0.1009,2.511
46.824160,1.6506,2.0696,0.0412,2.648
46.826474,1.7910,2.0453,-0.0416,2.719
46.831121,1.8516,2.0438,-0.1407,2.761
46.836139,1.8447,2.0127,-0.2252,2.739
46.850620,1.7825,2.0029,-0.2980,2.698
46.851054,1.6364,2.0076,-0.3641,2.615
46.851249,1.4206,1.9696,-0.4669,2.473
46.856331,1.2045,1.9636,-0.5561,2.370
46.858891,0.9707,1.9252,-0.6202,2.244
46.864603,0.7332,1.8787,-0.6712,2.125
46.869227,0.5150,1.7932,-0.7090,1.996
46.874036,0.3035,1.6856,-0.7076,1.853
46.878327,0.1000,1.5562,-0.6907,1.705
46.882406,-0.1130,1.4099,-0.5844,1.530
46.888305,-0.3151,1.3067,-0.4222,1.409
46.891971,-0.5121,1.1939,-0.1826,1.312
46.896876,-0.7139,1.1288,0.1226,1.341
46.902305,-0.8850,1.0703,0.5126,1.480
46.906280,-0.9774,1.0156,0.8967,1.671
46.910453,-1.0313,0.9116,1.2968,1.891
46.916233,-1.0082,0.7985,1.7108,2.140
46.920278,-0.9338,0.6568,2.1102,2.399
46.924726,-0.8273,0.5219,2.5169,2.700
46.929981,-0.6712,0.3768,2.8688,2.970
46.934957,-0.5339,0.2473,3.1518,3.206
46.941421,-0.4238,0.1618,3.3517,3.382
46.943458,-0.3970,0.1032,3.4711,3.495
46.948393,-0.4235,0.0620,3.4551,3.481
46.953349,-0.5146,0.0643,3.3299,3.370
46.965084,-0.6702,0.0652,3.1242,3.196
46.965551,-0.8718,0.1056,2.8259,2.959
46.966563,-1.1158,0.1957,2.4588,2.707
46.971254,-1.3992,0.2764,2.0704,2.514
46.977491,-1.6473,0.4011,1.7179,2.414
46.981603,-1.8548,0.4962,1.4080,2.381
46.985255,-1.9780,0.5815,1.2002,2.386
46.990021,-2.0400,0.5976,1.0988,2.393
46.996702,-2.0632,0.5950,1.1229,2.423
46.999715,-2.0022,0.5188,1.2507,2.417
47.006097,-1.8857,0.3595,1.4461,2.403
47.009231,-1.7890,0.1264,1.7117,2.479
47.013530,-1.7487,-0.1117,2.0309,2.682
47.018009,-1.7501,-0.3170,2.3751,2.967
47.023661,-1.7504,-0.5286,2.6418,3.213
47.027451,-1.8790,-0.6993,2.9054,3.530
47.033145,-2.0607,-0.8725,3.0609,3.792
47.037362,-2.2638,-0.9982,3.0918,3.960
47.043013,-2.4579,-1.0645,3.0365,4.049
47.046064,-2.6776,-1.1048,2.9334,4.123
47.050711,-2.8766,-1.1498,2.7586,4.148
47.061338,-3.0230,-1.1633,2.5097,4.098
47.061775,-3.0846,-1.1448,2.2606,3.992
47.065742,-3.1081,-1.1084,2.0517,3.886
47.069519,-3.0823,-1.0728,1.8710,3.762
47.075220,-3.0817,-1.0092,1.7518,3.686
47.078825,-3.0537,-0.9391,1.6461,3.594
47.084527,-3.0364,-0.8841,1.6137,3.550
47.090334,-2.9698,-0.7939,1.6116,3.471
47.092903,-2.8319,-0.7716,1.6494,3.367
47.097768,-2.6274,-0.7644,1.6887,3.215
47.103219,-2.3340,-0.8061,1.7320,3.016
47.107106,-2.0349,-0.8535,1.7889,2.841
47.112249,-1.6956,-0.8949,1.8355,2.654
47.116824,-1.4207,-0.9305,1.8813,2.534
47.124699,-1.1636,-0.9318,1.9120,2.424
47.125777,-0.9716,-0.9109,1.9302,2.345
47.130173,-0.7938,-0.8803,1.9407,2.274
47.135871,-0.6369,-0.8447,1.8839,2.161
47.147732,-0.5313,-0.8594,1.8171,2.079
47.148286,-0.4290,-0.8718,1.6975,1.956
47.148916,-0.3395,-0.8631,1.5587,1.814
47.154095,-0.3036,-0.9265,1.4031,1.709
47.158305,-0.2380,-0.9615,1.2165,1.569
47.163891,-0.2220,-0.9992,1.0253,1.449
47.168667,-0.1988,-1.0280,0.8512,1.349
47.172533,-0.2381,-1.0574,0.6776,1.278
47.177015,-0.2449,-1.0829,0.5046,1.220
47.181836,-0.2961,-1.1142,0.3374,1.201
47.186856,-0.3369,-1.1373,0.1522,1.196
47.191203,-0.3847,-1.1738,-0.0078,1.235
47.196371,-0.4210,-1.1667,-0.1329,1.247
47.201374,-0.4343,-1.1856,-0.2562,1.288
47.206244,-0.4704,-1.2042,-0.4088,1.356
47.210623,-0.4628,-1.2372,-0.5521,1.432
47.215546,-0.3781,-1.2607,-0.7078,1.494
47.219026,-0.3194,-1.2627,-0.8542,1.558
47.224224,-0.2554,-1.2889,-1.0008,1.652
47.229144,-0.1839,-1.3034,-1.1476,1.746
47.233601,-0.0736,-1.2798,-1.3067,1.830
47.241588,-0.0106,-1.2682,-1.4374,1.917
47.242550,0.0818,-1.2614,-1.5853,2.028
47.247139,0.1633,-1.2569,-1.7504,2.161
47.251928,0.2199,-1.2520,-1.9210,2.303
47.269351,0.2947,-1.2872,-2.0924,2.474
47.269778,0.3283,-1.3119,-2.2576,2.632
47.269941,0.3709,-1.3284,-2.4048,2.772
47.271767,0.3842,-1.3361,-2.5511,2.905
47.275818,0.3659,-1.3326,-2.6871,3.022
47.280103,0.3447,-1.3461,-2.7986,3.125
47.284416,0.2943,-1.3597,-2.8810,3.199
47.290022,0.2530,-1.3493,-2.9417,3.246
47.295839,0.2230,-1.3601,-2.9879,3.290
47.299110,0.2140,-1.3609,-2.9912,3.293
47.304374,0.2089,-1.3396,-2.9828,3.276
47.307917,0.1986,-1.3080,-2.9771,3.258
47.313295,0.2309,-1.2637,-2.9240,3.194
47.317800,0.2655,-1.2617,-2.8930,3.167
47.326084,0.3000,-1.2038,-2.8219,3.083
47.326976,0.3346,-1.1811,-2.7371,3.000
47.331329,0.3862,-1.1648,-2.6362,2.908
47.335936,0.4144,-1.1382,-2.5407,2.815
47.344712,0.4194,-1.1015,-2.4172,2.689
47.345362,0.4109,-1.0451,-2.3110,2.569
47.350735,0.4008,-1.0098,-2.2198,2.471
47.355532,0.3818,-0.9597,-2.1220,2.360
47.359773,0.3966,-0.9162,-2.0176,2.251
47.364898,0.3923,-0.8649,-1.8947,2.119
47.369657,0.4165,-0.8319,-1.7796,2.008
47.374257,0.4283,-0.7693,-1.6223,1.846
47.378281,0.4828,-0.7298,-1.4635,1.705
47.382648,0.5207,-0.6678,-1.3151,1.564
47.388978,0.5589,-0.6120,-1.1535,1.420
47.392743,0.5548,-0.5626,-0.9594,1.243
47.397551,0.6182,-0.5315,-0.7376,1.099
47.401478,0.6271,-0.5044,-0.4904,0.942
47.406674,0.6627,-0.4791,-0.2705,0.861
47.411303,0.7010,-0.4746,-0.0777,0.850
47.416331,0.7900,-0.4887,0.1407,0.940
47.421010,0.8032,-0.4856,0.3606,1.005
47.424833,0.8035,-0.4679,0.5009,1.056
47.429535,0.7939,-0.4212,0.6286,1.097
47.436055,0.7418,-0.3673,0.7052,1.087
47.444351,0.6905,-0.2893,0.7308,1.046
47.444884,0.6040,-0.2278,0.6815,0.939
47.448029,0.5417,-0.2040,0.5739,0.815
47.453624,0.4737,-0.1122,0.4487,0.662
47.458833,0.4395,-0.0407,0.3513,0.564
47.462123,0.4452,0.0301,0.2790,0.526
47.466699,0.5042,0.1315,0.2438,0.575
47.472500,0.5731,0.2329,0.2024,0.651
47.477012,0.6683,0.3462,0.2527,0.794
47.481976,0.7607,0.4812,0.3778,0.976
47.485639,0.8384,0.5803,0.6185,1.193
47.491349,0.9133,0.6336,0.9437,1.458
47.496075,0.9689,0.7125,1.2989,1.770
47.500639,0.9792,0.7445,1.6700,2.074
47.506276,1.0186,0.8369,2.0095,2.403
47.508996,1.0776,0.9915,2.4182,2.827
47.514219,1.2236,1.1240,2.7625,3.224
47.518392,1.5198,1.2341,3.0042,3.586
47.522937,1.8124,1.3070,3.1460,3.859
47.528470,2.1673,1.3853,3.2358,4.134
47.532805,2.5903,1.3995,3.2211,4.364
47.542537,2.9505,1.4190,3.1113,4.517
47.543121,3.2819,1.4391,2.9136,4.619
47.546391,3.5222,1.4602,2.6756,4.658
47.551048,3.6568,1.4780,2.4379,4.637
47.560074,3.6851,1.5286,2.1929,4.553
47.560530,3.5326,1.6222,1.9718,4.359
47.565467,3.3085,1.7089,1.8076,4.139
47.570033,2.9690,1.7865,1.6599,3.842
47.575674,2.6137,1.8219,1.5809,3.557
47.579090,2.2296,1.7602,1.5303,3.227
47.584421,1.9016,1.6328,1.5822,2.964
47.588284,1.5855,1.4443,1.6483,2.705
47.592952,1.3735,1.2497,1.8052,2.590
47.598377,1.1957,1.0605,2.0077,2.566
47.602394,1.1169,0.8670,2.1986,2.614
47.608069,1.1253,0.7499,2.3805,2.738
47.612001,1.2384,0.6228,2.5535,2.906
47.617009,1.3942,0.4951,2.6795,3.061
